,Page,URL,data
181,12,https://www.channelnewsasia.com/sport/chinas-vivo-wont-be-ipl-title-sponsor-2020-indian-board-611056,"{'title': <h1 class=""h1 h1--page-title"">
      China's Vivo won't be IPL title sponsor for 2020 - Indian board
  </h1>, 'text': ""MUMBAI: Chinese smartphone maker Vivo will not be the title sponsor for this year's Indian Premier League Twenty20 tournament, the Indian cricket board (BCCI) said on Thursday.\nVivo had secured IPL sponsorship rights for 2018-2022 for nearly 22 billion rupees (US$293 million).\nIndia has made approval processes more stringent for Chinese companies wanting to invest in the country following a clash on the countries' border in June.\n(Reporting by Sudipto Ganguly; editing by John Stonestreet)\n"", 'related_topics': ['     sports ', '     IPL ', '     China ', '     title ', '     India ']}"
182,12,https://www.channelnewsasia.com/sport/f1-champions-mercedes-confirm-bottas-2021-610971,"{'title': <h1 class=""h1 h1--page-title"">
      F1 champions Mercedes confirm Bottas for 2021
  </h1>, 'text': 'SILVERSTONE, England: Valtteri Bottas looked forward to fighting for the Formula One world championship again next season after Mercedes announced on Thursday that the Finn would be racing for them until at least the end of 2021.\nThe news was expected, with champions Mercedes having made clear they intended to retain the 30-year-old Finn for a fifth successive season in what is likely to be an unchanged lineup.\nMercedes are also expected to continue with six times world champion Lewis Hamilton, who is out of contract at the end of the year.\n""I\'m confident that we have the strongest driver pairing in F1 today and signing Valtteri is an important first step in retaining this strength for the future,"" said team boss Toto Wolff in a statement ahead of the 70th Anniversary Grand Prix.\n""Valtteri is a hard-working, straightforward guy who has a good relationship with the entire team including his team-mate, which is not a given when both drivers are fighting for the championship.""\nHamilton is leading Bottas by 30 points after four races and is going for his fourth successive victory on Sunday when Silverstone hosts a grand prix for the second weekend in a row.\nBottas, overall runner-up in 2019, won last month\'s delayed season-opener in Austria. The Finn has won eight races with Mercedes since joining from Williams in 2017.\n""The past few years have been all about continuous improvement, working on every aspect of my performance. I\'m confident that today I\'m the strongest I\'ve ever been, but I can always raise the bar,"" he said.\n""I\'m in the fight for the title this year and staying with Mercedes puts me in the best possible position to compete for it next season as well.""\xa0\n', 'related_topics': ['     sports ', '     race ', '     season ', '     Valtteri Bottas ', '     Mercedes ']}"
183,12,https://www.channelnewsasia.com/sport/football-premier-league-clubs-vote-against-use-of-five-610946,"{'title': <h1 class=""h1 h1--page-title"">
      Premier League clubs vote against use of five substitutes next season
  </h1>, 'text': ""REUTERS: English Premier League clubs voted against continuing to allow the use of five substitutes in each game next season at their annual general meeting (AGM) on Thursday.\nClubs were allowed to increase the number of substitutes from three per match in the 2019-20 campaign when the league restarted in June, after a three-month hiatus due to the outbreak of the novel coronavirus.\nTeams will revert to using up to three substitutes per match in the 2020-21 campaign, with a maximum of seven substitutes on the bench, the league said https://www.premierleague.com/news/1749286 in a statement.\nSoccer's rule-making body IFAB, in May, changed the rules governing the maximum number of substitutes, looking to help teams battling possible fixture congestion as they tried to complete the season in a short period of time.\nThe IFAB said last month that teams could continue to use up to five substitutes next season, but left it up to individual federations and leagues to decide if they wanted to adopt the rule.\nThe Premier League added that clubs had also unanimously agreed to implement global soccer governing body FIFA's guidelines on the implementation of video-assistant referees (VAR).\nThe most significant change is likely to be an increased use of pitchside monitors by the on-field referee. Under the current VAR system in England all video reviews are made at the league's VAR hub at Stockley Park.\nVAR was a source of significant controversy in England's top-flight this season, with decisions to disallow goals for players being marginally offside coming in for especially harsh criticism.\nThere is some variation in how VAR is used in different countries, and FIFA last month took over responsibility for the system from the IFAB.\nFIFA wants to institute a uniform approach to VAR across countries and competitions, so that the laws of the game are implemented in the same way across the world.\n(Reporting by Simon Jennings in Bengaluru; Editing by David Holmes amd Toby Davis)\n"", 'related_topics': ['     sports ', '     Premier League ', '     FIFA ']}"
184,12,https://www.channelnewsasia.com/sport/napoli-decider-make-or-break-setiens-haphazard-barca-610931,"{'title': <h1 class=""h1 h1--page-title"">
      Napoli decider make or break for Setien's haphazard Barca
  </h1>, 'text': 'BARCELONA: After having three weeks to rest and process their turbulent end to the domestic campaign, Barcelona return to action in Saturday\'s Champions League last-16 second leg at home to Napoli, with coach Quique Setien\'s future on the line.\nThe tie is balanced at 1-1 following February\'s first leg in Naples, with the victor earning a ticket to the final eight tournament in Lisbon later in the month, a solution to the competition being disrupted by the COVID-19 pandemic.\nEven though the draw was not the worst result for Barca, their performance was slammed by captain Lionel Messi, who declared they would have no hope of winning Europe\'s top prize if they continued to play as they did in Naples.\nMessi\'s damning assessment of the team came home to roost when the season re-started after the coronavirus stoppage and Barca surrendered the league title to Real Madrid, prompting the captain to launch a new tirade against the team.\nThe Argentine\'s outburst was interpreted as a swipe against Setien, who had never managed a team in the Champions League until he succeeded Ernesto Valverde in January and ended the campaign shorn of credit.\nEven though president Josep Maria Bartomeu gave Setien a vote of confidence ahead of the second leg, it is hard to see the coach surviving a potential elimination to Napoli.\nAfter all, the Champions League has become an obsession for Barca ever since their last triumph in 2015, while Valverde was dismissed due to his inability to steer the team to European glory even though his side won back-to-back league titles.\nThe Catalans will be without the suspended Sergio Busquets and Arturo Vidal but are boosted by the return of Dutch midfielder Frenkie de Jong and French forwards Ousmane Dembele and Antoine Griezmann.\n""The first leg was a difficult game for us, they put a lot of men behind the ball and it was not our best game or result but I believe we can do better against them now,"" De Jong told Barca\'s website.\nNapoli meanwhile are sweating on the fitness of forward Lorenzo Insigne after he hurt a thigh muscle in his team\'s last game of the season as they came seventh in Serie A, their worst domestic finish since 2009.\n(Reporting by Richard Martin; Editing by Toby Davis)\n', 'related_topics': ['     Champions League ', '     sports ', '     Napoli ', '     Barca ']}"
185,12,https://www.channelnewsasia.com/sport/city-defender-garcia-rejects-contract-offer-amid-barca-links-610901,"{'title': <h1 class=""h1 h1--page-title"">
      City defender Garcia rejects contract offer amid Barca links
  </h1>, 'text': 'MANCHESTER, England: Manchester City\'s 19-year-old Spanish defender Eric Garcia, a reported Barcelona transfer target, has turned down a new deal with the Premier League club, manager Pep Guardiola said on Thursday.\nCentral defender Garcia, who was born in Barcelona and came through the club\'s La Masia academy, joined City in 2017 and broke into the first team this season.\n""He announced to us that he doesn’t want to extend his contract with Manchester City. He has one more year and after that, he doesn’t want to extend.\n""We want it but he doesn’t want to extend it, so I imagine he wants to play in other places,"" Guardiola said in his news conference ahead of Friday\'s Champions League match with Real Madrid.\nCity are unlikely to want Garcia to run down his contract and leave on a free transfer. His time at the Etihad Stadium, therefore, may have come to a close with Spanish media reports suggesting Barcelona may make an offer for the player.\nCity announced on Wednesday that they have signed Dutch central defender Nathan Ake from relegated Bournemouth for a fee reported by British media to be 40 million pounds.\nThe club had already lost another player from their squad with Germany winger Leroy Sane rejecting a chance to stay with City in order to join Bayern Munich.\n(Reporting by Simon Evans; Editing by Toby Davis)\n', 'related_topics': ['     sports ', '     Barcelona ', '     City ', '     Barca ']}"
186,12,https://www.channelnewsasia.com/sport/perez-waiting-covid-test-clearance-race-610891,"{'title': <h1 class=""h1 h1--page-title"">
      Perez waiting on COVID test for clearance to race
  </h1>, 'text': 'SILVERSTONE, England: Mexican Sergio Perez was waiting for the go-ahead to race in Formula One\'s 70th Anniversary Grand Prix after ending quarantine for COVID-19 on Thursday.\nPerez missed last weekend\'s British Grand Prix at Silverstone after having to self-isolate but the team said in a statement that Public Health England had confirmed the period had been completed.\n""Sergio requires a verified negative test result for COVID-19 before he can enter the paddock,"" Racing Point said. ""The testing process is taking place today.""\nPerez tested positive after returning to Mexico by private plane to be with his mother, who had suffered an accident and was in hospital, after last month\'s Hungarian Grand Prix.\nRacing Point said they expected to make a decision later on Thursday or before practice starts on Friday on who would partner Canadian Lance Stroll for Sunday\'s race.\nGermany\'s Nico Hulkenberg, without a regular drive this season after being dropped by Renault at the end of 2019, filled in for Perez last weekend and appeared in a scheduled news conference with Stroll on Thursday.\nThe German qualified 13th for the last race but was unable to take his place after the car failed to start in the garage due to a sheared bolt.\nHe told reporters that missing out again would ""of course be somewhat disappointing after having been back in the car and getting a taste of it.\n""But obviously it was always clear that I come in as a temporary replacement for Checo (Perez) not knowing if its one race, two races or what. He\'s the main driver and whenever he\'s good to race again he\'ll be back.""\n(Reporting by Alan Baldwin; Editing by Alexander Smith and Toby Davis)\n', 'related_topics': ['     COVID-19 ', '     sports ', '     race ']}"
187,12,https://www.channelnewsasia.com/sport/spurs-appoint-former-defender-king-first-team-assistant-610886,"{'title': <h1 class=""h1 h1--page-title"">
      Spurs appoint former defender King as a first team assistant
  </h1>, 'text': 'REUTERS: Tottenham Hotspur have appointed former captain and defender Ledley King as a first team assistant in manager Jose Mourinho\'s backroom staff, the Premier League club said on Thursday.\nKing, who came through the youth system at Spurs, made his senior debut in 1999 and spent his entire career at the north London club, making over 300 appearances until his retirement in 2012.\n""I am extremely pleased to be welcoming Ledley into the first team group as we continue our preparations for the new season,"" Mourinho said.\n""He has tremendous affinity with this club. Fans appreciate how much he accomplished as a true Spurs man on and off the pitch. We have developed a good relationship and we hope to use his experience and insight.""\nKing, 39, replaces former assistant coach and tactical analyst Ricardo Formosinho who left the club at the end of the season.\nThe new Premier League season kicks off on Sept. 12.\n(Reporting by Rohith Nair in Bengaluru, Editing by Timothy Heritage)\n', 'related_topics': ['     sports ', '     Spurs ']}"
188,12,https://www.channelnewsasia.com/sport/shan-abass-put-pakistan-top-first-test-v-england-610786,"{'title': <h1 class=""h1 h1--page-title"">
      Shan, Abass put Pakistan on top in first test v England
  </h1>, 'text': 'MANCHESTER, England: Shan Masood scored a third century in as many innings and seamer Mohammad Abbas caused mayhem at the top of the England order as Pakistan moved ahead in the first test at the close of day two at Old Trafford on Thursday.\nEngland are teetering at 92 for four, still 234 runs behind Pakistan’s competitive first innings total of 326, a total boosted by a superb career-best 156 from opener Shan.\nMuch will likely depend on the current partnership at the wicket as Ollie Pope (46 not out) and Jos Buttler (15 not out) must engineer a rebuilding job as the last recognised batsmen.\nWith Chris Woakes set to come in at number seven, it is a long tail for the hosts and early Pakistan wickets on the third morning could see them finish well behind the tourists’ first innings total.\nPakistan’s seam attack was highlighted as a danger prior to the series and their first skirmish with the England batsmen ended in their favour.\nShaheen Afridi trapped Rory Burns (4) leg before wicket, before Abbas (2-24) did likewise to Dom Sibley (8), and then claimed the prize wicket of Ben Stokes for a duck, the ball clipping the off-stump with a subtle nip away off the pitch.\nCaptain Joe Root (14) was subdued and then out, edging leg-spinner Yasir Shah to wicketkeeper Mohammad Rizwan.\nPakistan resumed the second day on 139 for two, but added only 48 runs in the morning session at a paltry rate of 1.85 per over, also losing key batsman Babar Azam (69), Asad Shafiq (7) and Rizwan (9).\nBut for the first hour after lunch, they upped the tempo considerably as Shan and Shadab Khan (45) punished England’s limp attack, adding 105 runs in little more than 25 overs for the sixth wicket.\nShan batted for 319 deliveries to anchor the innings before he was trapped leg before wicket by Stuart Broad (3-54).\nPakistan’s long tail was wrapped up with fiery fast bowler Jofra Archer (3-59) contributing to their demise.\n(Reporting by Nick Said; Editing by Toby Davis and Christian Radnedge)\n', 'related_topics': ['     Pakistan ', '     sports ', '     inning ', '     England ']}"
189,12,https://www.channelnewsasia.com/sport/yamaha-crew-chief-munozs-support-important-compete-rossi-613271,"{'title': <h1 class=""h1 h1--page-title"">
      Yamaha crew chief Munoz's support important to compete - Rossi
  </h1>, 'text': 'REUTERS: After struggling with the bike for most of the 2019 season, former MotoGP world champion Valentino Rossi said on Thursday that he is far more comfortable with Yamaha\'s setup since the appointment of David Munoz as crew chief.\nRossi, a nine-times world champion across all categories with seven titles in the top class, has not won a race since 2017 and split with former crew chief Silvano Galbusera ahead of the 2020 season with Munoz stepping up from Moto2.\nMunoz helped Francesco Bagnaia clinch the Moto2 title in 2018 and Rossi said the Spaniard\'s personality was exactly what he needed at this stage of his career.\n""Last summer I understood we needed something different. We changed the mechanic and bet on a mechanic from Moto 2,"" Rossi told reporters at a virtual news conference ahead of the Czech Republic Grand Prix weekend.\n""I feel very good, he can teach me a lot. He\'s very different... He has a lot of experience with the settings and the chassis.\n""Apart from his technical skills, his approach is very quiet and optimistic. At this stage of a rider\'s career, this type of support is important.""\nHaving gone without a top three finish for more than a year, Rossi finally returned to the podium at the Andalusian Grand Prix last month in Jerez after he and Munoz convinced Yamaha\'s mechanics to change the settings for the Italian\'s bike.\nThe podium was the 199th of Rossi\'s premier class career and he has the chance to extend his record to 200 in Brno but the 41-year-old said the milestone did not matter to him.\n""I\'m not here for the 200th podium,"" Rossi added. ""I\'m here because I like to race motorcycles.\n""It\'s just a number in the end. When you\'re old, you see the numbers and you\'re proud but it\'s not a motivation for me to race.""\n(Reporting by Rohith Nair in Bengaluru; Editing by Christian Radnedge)\n', 'related_topics': ['     sports ']}"
190,12,https://www.channelnewsasia.com/sport/players-union-opposes-rushed-efl-move-bring-salary-cap-613231,"{'title': <h1 class=""h1 h1--page-title"">
      Players union opposes rushed EFL move to bring in salary cap
  </h1>, 'text': 'MANCHESTER, England: The English Football League\'s plans to introduce an American style salary cap for clubs, to help deal with the cash crisis prompted by the COVID-19 pandemic, face opposition from the country\'s players\' union who say they risk being unlawful.\nThe EFL clubs are expected to vote on Friday on proposals to set a limit on clubs\' wage bills, in the third-tier League One and fourth-tier League Two for next season.\nThe EFL proposes the cap be set at 2.5 million pounds for League One and 1.5 million pounds for League Two. No vote will be taken for a cap on the second-tier Championship on Friday.\nBut the PFA says that the move is being rushed into without enough consultation with the players.\n""The introduction of a salary cap in English football represents a seismic change. It is a change that will have far-reaching and significant impacts right across the professional game. We must take the time to ensure that these are properly considered and understood,"" the PFA said in a statement on Thursday.\nThe EFL said that they plan to go ahead with the vote on Friday.\nCurrently the only limits on the money clubs can spend are the financial fair play (FFP) rules which restricts the amount of losses a club may post over a three-year period.\nA number of EFL clubs faced financial difficulties even before the stoppage due to the pandemic and EFL chairman Rick Parry has called for a ""complete rethink"" of the financial model for clubs below the Premier League.\nAndy Holt, chairman of League One club Accrington Stanley, has been a vocal critic of the finances of the game and said a cap was vital.\n""We need a salary cap. Not a sane person on earth can say the free-for-all that has gone on in the EFL is wise. It’s evidenced by failing clubs,"" he told Reuters.\n""Plus clubs must be made to abide by the rules for once. Some club owners cannot be trusted to run sensible business models, there has to be regulation to manage this.""\nThe PFA say they want to sit down this month and work out an agreement on any changes.\n""We have invited the EFL to a period of expedited arbitration in August, before the next season starts and the transfer window closes, in order to reach a shared agreement on the way forward.\n""The EFL has a legal obligation to consult with the PFA and the Professional Football Negotiating and Consultative Committee (PFNCC), over any potential changes to a player’s conditions.\n""This consultation has not happened, and as such, we are gravely concerned that any cap brought in will be unlawful and unenforceable, which will ultimately be detrimental to everyone involved.""\n(Reporting by Simon Evans, editing by Pritha Sarkar)\n', 'related_topics': ['     sports ', '     club ', '     EFL ', '     player ']}"
191,12,https://www.channelnewsasia.com/sport/murray-clijsters-receive-us-open-wildcard-entries-613216,"{'title': <h1 class=""h1 h1--page-title"">
      Murray, Clijsters receive US Open wildcard entries
  </h1>, 'text': ""NEW YORK: Former U.S. Open champions Andy Murray and Kim Clijsters each received wildcard entries to 2020 edition of the tournament, organisers said on Thursday.\nThe tournament will take place in a quarantined setting from Aug. 31-Sept. 13 in New York. The Western & Southern Open, which was relocated from Cincinnati this year, will be held from Aug. 20-28 as a warm-up event for the Grand Slam.\nMurray, a former world number one who won his U.S. Open title in 2012, also received a wildcard entry into the Western & Southern Open, but said on Monday that players travelling to New York need assurance that they would not face mandatory quarantine after returning to Europe.\nThe 33-year-old Briton missed the tournament in 2017 and 2019 due to injury.\nClijsters, who won the tournament in 2005, 2009 and 2010, returned to action after nearly eight years away from the sport in 2020, competing in World TeamTennis' three-week season that kicked off in July at the Greenbrier resort in West Virginia.\nThe 37-year-old from Belgium also received a wildcard entry to the Western & Southern Open.\nThe U.S. Open wildcard entries also include seven American men and seven American women, organisers added.\n(Reporting by Amy Tennery; Editing by Christian Radnedge)\n"", 'related_topics': ['     sports ', '     U.S. Open ']}"
192,12,https://www.channelnewsasia.com/sport/serie-still-attracts-investors-despite-decline-613191,"{'title': <h1 class=""h1 h1--page-title"">
      Serie A still attracts investors despite decline
  </h1>, 'text': 'MILAN: Serie A is sometimes seen as the fallen giant of Europe\'s top soccer leagues, based in a country where a stifling bureaucracy has prevented its clubs from competing on level terms with rivals from England, Spain and Germany.\nYet, AS Roma\'s imminent takeover by Texas-based billionaire Dan Friedkin, announced on Thursday, shows that it can still attract foreign investors who believe in the potential of both the league and its clubs.\nUndeterred by current president James Pallotta\'s fruitless six-year quest to build Roma\'s own stadium, the Friedkin Group has agreed a 600 million euro (542 million pounds) deal for a club which, despite its size and prestige, has managed only three Serie A titles in its 93-year history.\nThere is still little word of what to expect from the new owners who said only that they were happy ""to have become a part of this iconic city and club"" without giving more details.\nFriedkin made his debut as a film director last year with Lyrebird and his group encompasses a consortium of automotive, hospitality, entertainment, golf and adventure companies.\nBut he has not become involved in ownership of a major sports club until now.\n""Friedkin is a financially very solid investor but has no experience in sports and football,"" Andrea Sartori, global head of sports at KPMG, told Reuters.\n""He has certainly been attracted by the brand of Roma and the city of Rome, one of the most visited in the world, with which he can create synergies with his existing businesses, especially if the stadium is created.""\n""Exploiting these synergies can trigger a virtuous circle that increases the club\'s commercial revenues,"" he added.\nSerie A used to be the most prestigious of the European Leagues and invariably attracted the top players.\nHowever, the last 10 years have seen it fall behind, with the top players and coaches preferring the Premier League, La Liga and the Bundesliga.\nOne of the biggest problems is that few clubs own their stadiums, depriving them of revenue, and ambitious projects to build new arenas often get caught up in red tape.\nPallotta, who first unveiled formal plans for a 52,500-seater stadium for Roma in 2014, initially hoped to have it finished for the 2016-17 season.\nBut, to his exasperation, plans have run into numerous obstacles and work has not even started.\nYet, helped by television revenues from European club competition, foreign investors keep coming and in the last few years have bought up AC Milan, Inter Milan, Fiorentina and Bologna.\n""Serie A is a heritage brand in which there is considerable latent brand equity. Twenty-five years ago, Serie A was European football\'s pre-eminent league, something that investors appear keen to take advantage of,"" said Simon Chadwick, director at the Centre for the Eurasian Sport Industry.\nChadwick said that investors were also looking to take a minority share in the league itself as well as the clubs.\nHe added: ""It helps that Italian clubs are much cheaper to buy than English clubs, much easier to buy than German clubs, and much less politically sensitive to buy than Spanish clubs.""\n(Writing by Brian Homewood, editing by Pritha Sarkar)\n', 'related_topics': ['     investor ', '     sports ', '     Roma ', '     England ', '     Germany ', '     Spain ']}"
193,12,https://www.channelnewsasia.com/sport/sarri-still-being-questioned-about-future-despite-serie-title-613171,"{'title': <h1 class=""h1 h1--page-title"">
      Sarri still being questioned about future despite Serie A title
  </h1>, 'text': 'TURIN, Italy: Juventus coach Maurizio Sarri was still being questioned about his future with the Turin side on Thursday despite leading them to a ninth successive Serie A title last month.\nSarri\'s side staggered over the Serie A finish line and now turn their attention to the Champions League, where they host Olympique Lyonnais in a round of 16, second leg match on Friday The match was due to be played in March but postponed because of the COVID-19 pandemic.\nLyon have a 1-0 lead and Sarri was asked during a pre-match news conference if he thought that his future could be decided on Friday.\n""I think that is painting our directors as amateurs,"" he replied.\n""I think the choice has been made, regardless of the result of tomorrow\'s game. That question suggests that they can get carried away on an emotional wave in the same way as fans do.\n""But if they’ve already decided to get a new coach, tomorrow won’t make any difference, nor will a victory.""\nSarri said he did not read or listen to any of the critics and pointed out that the COVID-19 outbreak, which halted the league for three months and forced remaining games to be played behind closed doors, had made it the most difficult Serie A in history.\n""Juventus is a club which is used to winning and therefore people can be a little blase about it which is absolutely wrong in my opinion,"" he said.\n""Winning should always be treated as a wonderful and extraordinary event.""\n(Writing by Brian Homewood, editing by Pritha Sarkar)\n', 'related_topics': ['     Juventus ', '     sports ']}"
194,12,https://www.channelnewsasia.com/sport/football-sevilla-leverkusen-cruise-into-europa-league-quarter-613146,"{'title': <h1 class=""h1 h1--page-title"">
      Sevilla, Leverkusen cruise into Europa League quarter-finals
  </h1>, 'text': ""REUTERS: Five-times winners Sevilla made light work of AS Roma when first half goals from Sergio Reguilon and Youssef En-Nesyri gave them a 2-0 win over AS Roma and sent them into the Europa League quarter-finals on Thursday.\nSevilla's win, in a tie reduced to a single match played in Duisberg, Germany, after the first leg was called off at the start of the COVID-19 outbreak, earned them a meeting with Wolverhampton Wanderers on Tuesday.\nFormer Spain coach Julen Lopetegui's side went ahead when Reguilon flew past Bruno Perez and scored with an angled shot which squeezed between goalkeeper Pau Lopez's legs.\nRoma, who finished fifth in Serie A after winning seven of their last eight games, appeared to be coming back into the match when Sevilla struck again.\nThe La Liga side broke up a Roma attack, Lucas Ocampos was set free down the right and pulled the ball back for En-Nesyri to turn into an empty net shortly before halftime. Roma had Gianluca Mancini sent off in stoppage time.\nThe last eight will be played in four German cities as part of the mini-tournament, with the final on Aug. 21 in Cologne.\nA ninth minute penalty from Raul Jimenez gave Wolves a 1-0 win over Olympiakos which took them through 2-1 on aggregate in a tie played over two legs.\nThe Mexican also tried his luck with an outrageous rabona shot before halftime which flew over. However, the English Premier League side did not have it all their own way as they reached their first European quarter-final since 1972.\nOlympiakos enjoyed 62per cent possession and had a goal by Mady Camara chalked off in the 28th minute after a long VAR review for offside against Youssef El Arabi in the build up.\nBayer Leverkusen also went through by beating Rangers 1-0 at home to complete a 4-1 aggregate win and earn a quarter-final against Inter Milan on Monday.\nMoussa Diaby struck the winner in the 51st minute, controlling Charles Aranguiz's through ball before thumping his shot into the roof of the net.\nFC Basel completed the line-up when a late goal from Fabian Frei gave them a 1-0 win over Eintracht Frankfurt to send the Swiss side through 4-0 on aggregate. They will face Shakhtar Donetsk on Tuesday.\n(Writing by Brian Homewood; Editing by Christian Radnedge)\n"", 'related_topics': ['     Sevilla ', '     sports ', '     Roma ', '     cruise ', '     Europa League ']}"
195,13,https://www.channelnewsasia.com/sport/new-zealand-join-sailgp-fleet-burling-and-tuke-613121,"{'title': <h1 class=""h1 h1--page-title"">
      New Zealand to join SailGP fleet with Burling and Tuke
  </h1>, 'text': 'LONDON: New Zealand will join the US$1 million prize SailGP championship next season with a team led by defending America\'s Cup champions and Olympic gold medallists Peter Burling and Blair Tuke.\nThe New Zealand SailGP Team will be among the fleet of high-speed ""foiling"" catamarans due to hit the water again in April 2021 after a coronavirus hiatus, SailGP said on Thursday.\n""SailGP provides an annual platform for professional, high-performance sailing on the global stage, which strongly complements our existing America\'s Cup and Olympic commitments,"" New Zealand\'s Burling said in a SailGP statement.\nSan Francisco is due to host the first grand prix of the second season of SailGP, which was launched in 2018 and will now feature eight national teams competing in F50 catamarans, which can hit speeds of more than 50 knots (93 kms per hour).\nBurling and Tuke, who have won two Olympic medals and six world titles in the 49er class, are training to defend their America\'s Cup title with Emirates Team New Zealand in Auckland next year, before turning to their Olympic defence in Tokyo.\n""They are among the best of the best in the world, and will no doubt be incredibly competitive in SailGP,"" SailGP CEO Russell Coutts said of Burling and Tuke.\nThe New Zealand duo aim to use SailGP, which has been bankrolled by Oracle founder Larry Ellison, to raise awareness of ocean health.\n""Our aim is to build a winning, commercially viable race team from New Zealand that has ocean protection and restoration in its DNA,"" Tuke said.\nThe SailGP catamarans, which lift up above the water on hydrofoils, are an updated version of those in which Burling and Tuke won the America\'s Cup in Bermuda in 2017.\n(Reporting by Alexander Smith; Editing by Toby Davis)\n', 'related_topics': ['     New Zealand ', '     sports ']}"
196,13,https://www.channelnewsasia.com/sport/motorcycling-marquez-needed-repeat-surgery-after-opening-window-home-613091,"{'title': <h1 class=""h1 h1--page-title"">
      Motorcycling: Marquez needed repeat surgery after opening window at home
  </h1>, 'text': 'REUTERS: Repsol Honda team boss Alberto Puig revealed on Thursday that MotoGP world champion Marc Marquez had needed repeat surgery to his broken arm after damaging a titanium plate trying to open a large window at home.\nMarquez broke his arm in the season-opening race in Jerez, tried to return the following weekend at the same Spanish circuit and is now ruled out of this weekend\'s Czech Grand Prix in Brno.\nThe Spaniard had a second operation in Barcelona to fix the damaged plate on Monday, and Puig told reporters that had nothing to do with the attempt to race again in Jerez.\n""A domestic accident, opening a very big window - not a window, like a very big door - created a big pain that consequently broke the plate,"" he said.\n""He had a lot of pain in the arm and they (the doctors) could see that plate was broken.\n""Probably due to the stress of all this time, this thing happened. But it\'s clear that it happened after the grand prix,"" said Puig.\n(Reporting by Alan Baldwin, editing by Pritha Sarkar)\n', 'related_topics': ['     sports ']}"
197,13,https://www.channelnewsasia.com/sport/formula-e-leader-da-costa-takes-third-win-row-613081,"{'title': <h1 class=""h1 h1--page-title"">
      Formula E leader da Costa takes third win in a row
  </h1>, 'text': 'BERLIN: DS Techeetah\'s Formula E leader Antonio Felix da Costa celebrated his third win in a row to open up a 68-point gap in the all-electric series at Berlin\'s former Tempelhof airport on Thursday.\nThe Portuguese took his second pole to flag victory in two days at the season\'s finale in the German capital with four more races to come.\nDa Costa now has 125 points with Brazilian former champion Lucas di Grassi and Belgian Stoffel Vandoorne level on 57 as his closest challengers for Audi and Mercedes respectively.\nFormer champion Sebastien Buemi was second for Nissan e.Dams with Di Grassi third.\n""There was never a moment where I could stop looking in my mirrors and I had to keep him (Buemi) under control,"" said the winner.\n""This momentum and these days are so rare and I know how hard they are to get so I\'m so happy that they are coming to me right now... I\'m expecting it to be tough the next few races.""\nReigning champion Jean-Eric Vergne, da Costa\'s team mate, finished 10th.\nThe next race is on Saturday.\n(Reporting by Alan Baldwin, editing by Christian Radnedge)\n', 'related_topics': ['     leader ', '     sports ', '     Berlin ']}"
198,13,https://www.channelnewsasia.com/sport/tennis-martic-kontaveit-dig-deep-advance-palermo-quarter-finals-613046,"{'title': <h1 class=""h1 h1--page-title"">
      Tennis: Martic, Kontaveit dig deep to advance to Palermo quarter-finals
  </h1>, 'text': 'REUTERS: Top seed Petra Martic was forced to recover from a set down to beat Russian qualifier Liudmila Samsonova 5-7 6-4 6-2 to book her spot in the quarter-finals of the Palermo Ladies Open on Thursday.\nSamsonova, ranked more than 100 places below Martic, impressed in the opening set to break the Croatian and take the lead in the match but the 21-year-old soon discovered that beating a top 20 player was no easy task as Martic dug in.\nAs the sun set in Sicily, Martic seemed rejuvenated when the lights came on, breezing through the final set in 35 minutes without conceding a single break point and wrapped up the 2-1/2 hour contest with an ace to advance.\n""The struggle was real out there today,"" Martic said. ""She\'s not the type of player I like to play. She plays really fast, flat, low, on this court it can be tricky with bad bounces.\n""Overall I really didn\'t really enjoy myself. I was just going to have to fight.""\nEarlier, fourth seed Anett Kontaveit also had to mount a comeback after losing the opening set to Germany\'s Laura Siegemund before prevailing 3-6 6-2 6-2.\nThe 24-year-old from Estonia took time to adapt as Siegemund dictated the tempo of the match in the early stages but broke the German twice in the second set to take a 3-0 lead before closing out the set.\nKontaveit wrested control in the third set, breaking Siegemund twice again for the win but not before she saved four match points in the final game.\n""Laura is a really tough opponent and I really felt like I had to lift my game in the second set and play more aggressive,"" Kontaveit said. ""I think that\'s what made the difference after the first set.""\n(Reporting by Rohith Nair in Bengaluru, editing by Pritha Sarkar)\n', 'related_topics': ['     sports ']}"
199,13,https://www.channelnewsasia.com/sport/esports-visser-wins-virtual-w-series-championship-613031,"{'title': <h1 class=""h1 h1--page-title"">
      Esports: Visser wins virtual W Series championship
  </h1>, 'text': 'LONDON: Dutch driver Beitske Visser won the inaugural all-female W series esports championship with a round to spare on Thursday.\nThe 25-year-old was runner-up last year in the first real championship to Briton Jamie Chadwick, who dropped out of the virtual competition after securing a seat in the European Formula Three Regional series.\nVisser won two of three races at the Nuerburgring Nordschleife circuit to take an unbeatable 68 point lead over Spaniard Marta Garcia with only 63 left to win in the final round at a virtual Silverstone.\n""I didn\'t realise until someone told me afterwards that I\'d not only won the League but also 11 races out of the 27 we\'ve had so far,"" said Visser.\n(Reporting by Alan Baldwin, editing by Christian Radnedge)\n', 'related_topics': ['     Netherlands ', '     sports ']}"
